"exercise_label","features"
"Lateral Raise","{""leftHipAngle"": 168.46067995043268, ""leftKneeAngle"": 161.70322511230015, ""rightHipAngle"": 173.86782562265284, ""leftElbowAngle"": 107.13162611402512, ""rightKneeAngle"": 167.66832700379774, ""rightElbowAngle"": 103.49829331950208, ""leftShoulderAngle"": 8.093784153032878, ""rightShoulderAngle"": 2.48827621787208}"
"Lateral Raise","{""leftHipAngle"": 174.02809967557047, ""leftKneeAngle"": 161.74993203077776, ""rightHipAngle"": 179.75406115777886, ""leftElbowAngle"": 102.30225231899476, ""rightKneeAngle"": 157.11245938333366, ""rightElbowAngle"": 102.09627960905776, ""leftShoulderAngle"": 5.633209371232229, ""rightShoulderAngle"": 3.2943742131615044}"
"Lateral Raise","{""leftHipAngle"": 176.54325650216063, ""leftKneeAngle"": 159.56954570962463, ""rightHipAngle"": 170.46153405212337, ""leftElbowAngle"": 107.53507204824376, ""rightKneeAngle"": 136.7203743525604, ""rightElbowAngle"": 138.45624783174603, ""leftShoulderAngle"": 12.209822041732275, ""rightShoulderAngle"": 37.999425007477505}"
"Lateral Raise","{""leftHipAngle"": 171.13386729337608, ""leftKneeAngle"": 158.34555263223035, ""rightHipAngle"": 167.776465593848, ""leftElbowAngle"": 118.05394594497945, ""rightKneeAngle"": 144.31670047089543, ""rightElbowAngle"": 163.3408541041222, ""leftShoulderAngle"": 44.41217339502319, ""rightShoulderAngle"": 79.8578033851781}"
"Lateral Raise","{""leftHipAngle"": 134.95947774505302, ""leftKneeAngle"": 134.44202760575715, ""rightHipAngle"": 139.9071345150143, ""leftElbowAngle"": 155.57890512910618, ""rightKneeAngle"": 174.68504278626114, ""rightElbowAngle"": 161.7470506984747, ""leftShoulderAngle"": 93.55338531024546, ""rightShoulderAngle"": 107.04797394002284}"
"Lateral Raise","{""leftHipAngle"": 169.33172701159168, ""leftKneeAngle"": 156.49908432973214, ""rightHipAngle"": 164.87079682149874, ""leftElbowAngle"": 153.45937653841804, ""rightKneeAngle"": 145.7989714484217, ""rightElbowAngle"": 130.46944850334577, ""leftShoulderAngle"": 71.42952714512478, ""rightShoulderAngle"": 63.73723029512858}"
"Lateral Raise","{""leftHipAngle"": 166.55153017337, ""leftKneeAngle"": 152.58834770863845, ""rightHipAngle"": 171.35703525262926, ""leftElbowAngle"": 126.8424772084968, ""rightKneeAngle"": 153.23331062599627, ""rightElbowAngle"": 136.09660795782457, ""leftShoulderAngle"": 44.03424082286931, ""rightShoulderAngle"": 48.45810490316377}"
"Lateral Raise","{""leftHipAngle"": 177.0537441973913, ""leftKneeAngle"": 162.49285640636265, ""rightHipAngle"": 177.16226936182565, ""leftElbowAngle"": 107.86415368469676, ""rightKneeAngle"": 160.000443500034, ""rightElbowAngle"": 112.8591661978395, ""leftShoulderAngle"": 12.288685152630102, ""rightShoulderAngle"": 13.988267236604743}"
"Lateral Raise","{""leftHipAngle"": 171.85112767009025, ""leftKneeAngle"": 167.56361823148532, ""rightHipAngle"": 179.51674372074635, ""leftElbowAngle"": 107.81739495131536, ""rightKneeAngle"": 146.12401111520023, ""rightElbowAngle"": 112.53129354981732, ""leftShoulderAngle"": 12.62801814181053, ""rightShoulderAngle"": 11.39395335950924}"
"Lateral Raise","{""leftHipAngle"": 167.23779592895298, ""leftKneeAngle"": 168.4753819693037, ""rightHipAngle"": 174.36804079549, ""leftElbowAngle"": 113.67081007157876, ""rightKneeAngle"": 161.33976509625245, ""rightElbowAngle"": 111.63424330954784, ""leftShoulderAngle"": 14.799282882291752, ""rightShoulderAngle"": 4.120234261525441}"
"Lateral Raise","{""leftHipAngle"": 167.03603418751285, ""leftKneeAngle"": 169.31789639681378, ""rightHipAngle"": 170.73942214142235, ""leftElbowAngle"": 111.4739271253444, ""rightKneeAngle"": 166.56058637552556, ""rightElbowAngle"": 104.80396129178148, ""leftShoulderAngle"": 13.195876464742993, ""rightShoulderAngle"": 5.210098943887042}"
"Lateral Raise","{""leftHipAngle"": 169.11322738425892, ""leftKneeAngle"": 168.29146233489217, ""rightHipAngle"": 173.2259381812513, ""leftElbowAngle"": 107.75067693635263, ""rightKneeAngle"": 154.81607412614557, ""rightElbowAngle"": 113.26736260783645, ""leftShoulderAngle"": 9.760435952915474, ""rightShoulderAngle"": 10.161823412808834}"
"Lateral Raise","{""leftHipAngle"": 172.52565981841386, ""leftKneeAngle"": 163.5781527174566, ""rightHipAngle"": 176.0965644811298, ""leftElbowAngle"": 109.30695336293988, ""rightKneeAngle"": 164.29247487167743, ""rightElbowAngle"": 119.7592530175543, ""leftShoulderAngle"": 7.282096651033779, ""rightShoulderAngle"": 15.114337520024916}"
"Lateral Raise","{""leftHipAngle"": 173.50767622250484, ""leftKneeAngle"": 165.2167698760056, ""rightHipAngle"": 173.29242148300446, ""leftElbowAngle"": 112.99602332556034, ""rightKneeAngle"": 143.81268827916395, ""rightElbowAngle"": 132.9511890407057, ""leftShoulderAngle"": 19.29014646887427, ""rightShoulderAngle"": 36.94970313568687}"
"Lateral Raise","{""leftHipAngle"": 154.1385811508992, ""leftKneeAngle"": 155.10285350099014, ""rightHipAngle"": 158.1632465566353, ""leftElbowAngle"": 140.82420484649126, ""rightKneeAngle"": 154.01383186908396, ""rightElbowAngle"": 161.82887592785585, ""leftShoulderAngle"": 70.87763400985098, ""rightShoulderAngle"": 85.65941649961283}"
"Lateral Raise","{""leftHipAngle"": 153.6468841007812, ""leftKneeAngle"": 153.7808881418419, ""rightHipAngle"": 152.48821693685332, ""leftElbowAngle"": 145.5521820964935, ""rightKneeAngle"": 150.188869389363, ""rightElbowAngle"": 159.9267320025686, ""leftShoulderAngle"": 78.44021618444992, ""rightShoulderAngle"": 90.35371821249598}"
"Lateral Raise","{""leftHipAngle"": 164.83161515187243, ""leftKneeAngle"": 158.6866727984822, ""rightHipAngle"": 172.60111910688076, ""leftElbowAngle"": 161.17207656389886, ""rightKneeAngle"": 153.98625277844087, ""rightElbowAngle"": 163.5549636457142, ""leftShoulderAngle"": 79.03631659713535, ""rightShoulderAngle"": 80.42748907821415}"
"Lateral Raise","{""leftHipAngle"": 178.47848113294094, ""leftKneeAngle"": 162.10497712174052, ""rightHipAngle"": 179.12534453283482, ""leftElbowAngle"": 109.50587992256644, ""rightKneeAngle"": 152.44999740332526, ""rightElbowAngle"": 120.31846330621022, ""leftShoulderAngle"": 17.975322747476724, ""rightShoulderAngle"": 30.18208046399706}"
"Lateral Raise","{""leftHipAngle"": 170.7098125057632, ""leftKneeAngle"": 164.2411978471686, ""rightHipAngle"": 179.4403878591244, ""leftElbowAngle"": 109.1819294706958, ""rightKneeAngle"": 159.86871824085145, ""rightElbowAngle"": 107.64576895849098, ""leftShoulderAngle"": 11.901051825746055, ""rightShoulderAngle"": 9.007214520931182}"
"Lateral Raise","{""leftHipAngle"": 166.01624675181895, ""leftKneeAngle"": 167.03239731365042, ""rightHipAngle"": 171.13955621108158, ""leftElbowAngle"": 113.48246004271256, ""rightKneeAngle"": 160.8875456096578, ""rightElbowAngle"": 115.92245921548974, ""leftShoulderAngle"": 11.157810409207377, ""rightShoulderAngle"": 9.064073327813468}"
"Lateral Raise","{""leftHipAngle"": 168.45777802420704, ""leftKneeAngle"": 167.50710504138092, ""rightHipAngle"": 177.41214809970026, ""leftElbowAngle"": 114.81578529477298, ""rightKneeAngle"": 163.43852081931243, ""rightElbowAngle"": 116.09594463181932, ""leftShoulderAngle"": 10.3291682519046, ""rightShoulderAngle"": 10.475055647330327}"
"Lateral Raise","{""leftHipAngle"": 167.49266135654253, ""leftKneeAngle"": 167.67976904450546, ""rightHipAngle"": 171.16710080719284, ""leftElbowAngle"": 111.5605034388386, ""rightKneeAngle"": 170.5015932945014, ""rightElbowAngle"": 109.04707009967072, ""leftShoulderAngle"": 8.046470385935802, ""rightShoulderAngle"": 3.4044313596768747}"
"Lateral Raise","{""leftHipAngle"": 166.08118035883538, ""leftKneeAngle"": 167.72955055151118, ""rightHipAngle"": 173.6114209983931, ""leftElbowAngle"": 106.32075282752388, ""rightKneeAngle"": 170.02826142948072, ""rightElbowAngle"": 109.52517157384791, ""leftShoulderAngle"": 4.594012755906191, ""rightShoulderAngle"": 3.3793605776792432}"
"Lateral Raise","{""leftHipAngle"": 171.16402104228513, ""leftKneeAngle"": 164.387631676939, ""rightHipAngle"": 179.61252442560624, ""leftElbowAngle"": 109.33156925410545, ""rightKneeAngle"": 166.2282589518386, ""rightElbowAngle"": 124.24327774315046, ""leftShoulderAngle"": 7.06867183373734, ""rightShoulderAngle"": 19.120707863344244}"
"Lateral Raise","{""leftHipAngle"": 165.29382517013707, ""leftKneeAngle"": 166.50415774233298, ""rightHipAngle"": 177.85988039450015, ""leftElbowAngle"": 128.03637400204573, ""rightKneeAngle"": 156.43620851617987, ""rightElbowAngle"": 139.15109905983203, ""leftShoulderAngle"": 30.40432274393773, ""rightShoulderAngle"": 48.93574725466824}"
"Lateral Raise","{""leftHipAngle"": 163.12199605251703, ""leftKneeAngle"": 157.20381568293962, ""rightHipAngle"": 164.05324190130656, ""leftElbowAngle"": 136.41697609097915, ""rightKneeAngle"": 154.10906940829645, ""rightElbowAngle"": 143.76436075347488, ""leftShoulderAngle"": 62.79918763848793, ""rightShoulderAngle"": 80.19049372026332}"
"Lateral Raise","{""leftHipAngle"": 150.18239422707302, ""leftKneeAngle"": 175.478437236434, ""rightHipAngle"": 137.96710425559294, ""leftElbowAngle"": 155.23967061427516, ""rightKneeAngle"": 153.33099675924848, ""rightElbowAngle"": 170.58867008299467, ""leftShoulderAngle"": 91.12122871058342, ""rightShoulderAngle"": 104.63107740809583}"
"Lateral Raise","{""leftHipAngle"": 176.1751652417964, ""leftKneeAngle"": 164.56021962574744, ""rightHipAngle"": 178.45304738736996, ""leftElbowAngle"": 159.82573651093278, ""rightKneeAngle"": 157.07888173338128, ""rightElbowAngle"": 129.25760239075072, ""leftShoulderAngle"": 66.3679604810522, ""rightShoulderAngle"": 60.23773296902279}"
"Lateral Raise","{""leftHipAngle"": 177.00553715996963, ""leftKneeAngle"": 163.5999266018366, ""rightHipAngle"": 174.1195883589232, ""leftElbowAngle"": 111.02992047526564, ""rightKneeAngle"": 142.2450144955631, ""rightElbowAngle"": 116.39527214970184, ""leftShoulderAngle"": 15.80495621963884, ""rightShoulderAngle"": 25.500937723303167}"
"Lateral Raise","{""leftHipAngle"": 174.51991400482905, ""leftKneeAngle"": 165.83945097665048, ""rightHipAngle"": 179.16116050899487, ""leftElbowAngle"": 108.62335731711391, ""rightKneeAngle"": 167.72212960147883, ""rightElbowAngle"": 109.81297768727998, ""leftShoulderAngle"": 13.993272279909696, ""rightShoulderAngle"": 7.833101897635893}"
"Lateral Raise","{""leftHipAngle"": 165.12346497380148, ""leftKneeAngle"": 171.48124064554307, ""rightHipAngle"": 170.01135361527895, ""leftElbowAngle"": 111.53627769680516, ""rightKneeAngle"": 169.55854350722984, ""rightElbowAngle"": 111.27813258975306, ""leftShoulderAngle"": 9.501896974512894, ""rightShoulderAngle"": 7.308387332199394}"
"Lateral Raise","{""leftHipAngle"": 168.17243579982875, ""leftKneeAngle"": 169.03358948639698, ""rightHipAngle"": 176.84025739412323, ""leftElbowAngle"": 110.19608051560176, ""rightKneeAngle"": 162.77476161895513, ""rightElbowAngle"": 109.92136191209002, ""leftShoulderAngle"": 6.941818322856212, ""rightShoulderAngle"": 3.2296124844962693}"
"Lateral Raise","{""leftHipAngle"": 166.28883696419493, ""leftKneeAngle"": 170.32930585407877, ""rightHipAngle"": 169.99495836543525, ""leftElbowAngle"": 107.70387813158132, ""rightKneeAngle"": 170.20872204624882, ""rightElbowAngle"": 114.94082850354854, ""leftShoulderAngle"": 4.600085687059655, ""rightShoulderAngle"": 4.8844492772509085}"
"Lateral Raise","{""leftHipAngle"": 167.47341666105282, ""leftKneeAngle"": 167.83983743742115, ""rightHipAngle"": 169.3917957259503, ""leftElbowAngle"": 107.43620227542856, ""rightKneeAngle"": 173.6638605724795, ""rightElbowAngle"": 119.0539664815393, ""leftShoulderAngle"": 6.295524884525362, ""rightShoulderAngle"": 10.764814487510046}"
"Lateral Raise","{""leftHipAngle"": 166.48818670489632, ""leftKneeAngle"": 170.46440752035377, ""rightHipAngle"": 178.120004586481, ""leftElbowAngle"": 111.09881403976868, ""rightKneeAngle"": 155.4516226339401, ""rightElbowAngle"": 119.07236608098202, ""leftShoulderAngle"": 9.065688658997196, ""rightShoulderAngle"": 13.24464380860826}"
"Lateral Raise","{""leftHipAngle"": 166.70124652913313, ""leftKneeAngle"": 169.90804449354656, ""rightHipAngle"": 169.2415284208204, ""leftElbowAngle"": 115.70432436815148, ""rightKneeAngle"": 169.62392061563605, ""rightElbowAngle"": 127.60201153903694, ""leftShoulderAngle"": 18.016744397777508, ""rightShoulderAngle"": 29.49279505509748}"
"Lateral Raise","{""leftHipAngle"": 168.93141121038894, ""leftKneeAngle"": 168.34116877586897, ""rightHipAngle"": 177.65104223546066, ""leftElbowAngle"": 154.38537532616047, ""rightKneeAngle"": 153.15985857697763, ""rightElbowAngle"": 149.34286709179358, ""leftShoulderAngle"": 54.94565311075366, ""rightShoulderAngle"": 64.12663316177}"
"Lateral Raise","{""leftHipAngle"": 147.37230212340012, ""leftKneeAngle"": 150.69710694430614, ""rightHipAngle"": 150.65920274213556, ""leftElbowAngle"": 171.94028834982572, ""rightKneeAngle"": 148.33035956788692, ""rightElbowAngle"": 167.25647311601873, ""leftShoulderAngle"": 97.92392298351416, ""rightShoulderAngle"": 94.32831189227778}"
"Lateral Raise","{""leftHipAngle"": 148.23582920448948, ""leftKneeAngle"": 172.03606349305247, ""rightHipAngle"": 139.98935001030264, ""leftElbowAngle"": 162.28791150819234, ""rightKneeAngle"": 157.2832460181714, ""rightElbowAngle"": 167.34797737722263, ""leftShoulderAngle"": 98.8413842774735, ""rightShoulderAngle"": 104.62580880341334}"
"Lateral Raise","{""leftHipAngle"": 164.7669016965695, ""leftKneeAngle"": 153.42749235177055, ""rightHipAngle"": 172.53893475270047, ""leftElbowAngle"": 163.0091316584468, ""rightKneeAngle"": 152.31896005634422, ""rightElbowAngle"": 163.4306950106378, ""leftShoulderAngle"": 85.52011698424461, ""rightShoulderAngle"": 84.58718286679608}"
"Lateral Raise","{""leftHipAngle"": 163.27759895822055, ""leftKneeAngle"": 155.9688478261655, ""rightHipAngle"": 161.6039890606445, ""leftElbowAngle"": 157.6151589433254, ""rightKneeAngle"": 140.15669460678546, ""rightElbowAngle"": 154.5404382514976, ""leftShoulderAngle"": 77.13510176333811, ""rightShoulderAngle"": 72.09441699265854}"
"Lateral Raise","{""leftHipAngle"": 178.51219734273033, ""leftKneeAngle"": 159.80573308159623, ""rightHipAngle"": 179.46985946906764, ""leftElbowAngle"": 118.98592531039546, ""rightKneeAngle"": 153.55206502869487, ""rightElbowAngle"": 129.88803233051712, ""leftShoulderAngle"": 29.667307179057033, ""rightShoulderAngle"": 38.98867121304366}"
"Lateral Raise","{""leftHipAngle"": 177.65478795185516, ""leftKneeAngle"": 157.0434841591283, ""rightHipAngle"": 178.9947540711414, ""leftElbowAngle"": 114.43266032391364, ""rightKneeAngle"": 157.38763192658357, ""rightElbowAngle"": 105.73990179113612, ""leftShoulderAngle"": 17.706602150548992, ""rightShoulderAngle"": 13.13578896436144}"
"Lateral Raise","{""leftHipAngle"": 176.65051871924592, ""leftKneeAngle"": 158.0468805497135, ""rightHipAngle"": 177.22183783650468, ""leftElbowAngle"": 122.37271066990304, ""rightKneeAngle"": 158.0546629586205, ""rightElbowAngle"": 120.25320717880996, ""leftShoulderAngle"": 22.3969878137584, ""rightShoulderAngle"": 18.75566342705214}"
"Lateral Raise","{""leftHipAngle"": 176.82269061543215, ""leftKneeAngle"": 158.19951688386027, ""rightHipAngle"": 177.23298007941636, ""leftElbowAngle"": 120.75076673116872, ""rightKneeAngle"": 159.83329679772137, ""rightElbowAngle"": 119.63369492717716, ""leftShoulderAngle"": 22.793280998009323, ""rightShoulderAngle"": 19.25763623924424}"
"Lateral Raise","{""leftHipAngle"": 179.23386672949482, ""leftKneeAngle"": 157.2066468714187, ""rightHipAngle"": 172.56108767356943, ""leftElbowAngle"": 122.21654584478156, ""rightKneeAngle"": 151.34985710632205, ""rightElbowAngle"": 113.55995806798356, ""leftShoulderAngle"": 22.61827079517293, ""rightShoulderAngle"": 18.085341418498956}"
"Lateral Raise","{""leftHipAngle"": 177.23436601013972, ""leftKneeAngle"": 152.93828970114777, ""rightHipAngle"": 173.730891489072, ""leftElbowAngle"": 121.62332065342812, ""rightKneeAngle"": 148.80284710297, ""rightElbowAngle"": 117.12607645064725, ""leftShoulderAngle"": 24.49315710557301, ""rightShoulderAngle"": 18.405431062216877}"
"Lateral Raise","{""leftHipAngle"": 179.48634822042575, ""leftKneeAngle"": 155.5633207214742, ""rightHipAngle"": 177.90937634606104, ""leftElbowAngle"": 118.9225274814927, ""rightKneeAngle"": 157.40801408735575, ""rightElbowAngle"": 120.80704841517807, ""leftShoulderAngle"": 20.73511348534558, ""rightShoulderAngle"": 20.66581461116422}"
"Lateral Raise","{""leftHipAngle"": 179.6673736149715, ""leftKneeAngle"": 154.0534426045026, ""rightHipAngle"": 177.9302305103633, ""leftElbowAngle"": 118.08556453171111, ""rightKneeAngle"": 160.15918123232595, ""rightElbowAngle"": 140.62092286879894, ""leftShoulderAngle"": 18.29571229791725, ""rightShoulderAngle"": 38.27043605967906}"
"Lateral Raise","{""leftHipAngle"": 177.9269176004321, ""leftKneeAngle"": 156.6626081565035, ""rightHipAngle"": 177.441244511895, ""leftElbowAngle"": 138.01639939507032, ""rightKneeAngle"": 158.5153116610841, ""rightElbowAngle"": 142.76740528907885, ""leftShoulderAngle"": 41.9246652153708, ""rightShoulderAngle"": 52.314385590381846}"
"Lateral Raise","{""leftHipAngle"": 179.38995227293995, ""leftKneeAngle"": 162.82138910616183, ""rightHipAngle"": 168.4650533599618, ""leftElbowAngle"": 167.155081910822, ""rightKneeAngle"": 142.83595512342885, ""rightElbowAngle"": 142.887061828351, ""leftShoulderAngle"": 74.1222977399384, ""rightShoulderAngle"": 66.93831503782953}"
"Lateral Raise","{""leftHipAngle"": 165.235632486165, ""leftKneeAngle"": 158.83471132264145, ""rightHipAngle"": 168.27303626092555, ""leftElbowAngle"": 146.2676802716405, ""rightKneeAngle"": 155.19151646653893, ""rightElbowAngle"": 170.6042322004314, ""leftShoulderAngle"": 71.58632324671726, ""rightShoulderAngle"": 92.50603491808828}"
"Lateral Raise","{""leftHipAngle"": 178.03597625279207, ""leftKneeAngle"": 157.53978332866632, ""rightHipAngle"": 173.78500905514488, ""leftElbowAngle"": 161.75580133719313, ""rightKneeAngle"": 150.46537787573868, ""rightElbowAngle"": 136.01108733476286, ""leftShoulderAngle"": 72.08599213118448, ""rightShoulderAngle"": 70.73732685939392}"
"Lateral Raise","{""leftHipAngle"": 178.75880797007397, ""leftKneeAngle"": 159.4698344762957, ""rightHipAngle"": 179.6912965322379, ""leftElbowAngle"": 124.194671576842, ""rightKneeAngle"": 147.04914904312642, ""rightElbowAngle"": 129.99649107778873, ""leftShoulderAngle"": 30.757655810615756, ""rightShoulderAngle"": 37.6818946467301}"
"Lateral Raise","{""leftHipAngle"": 177.23464374969907, ""leftKneeAngle"": 160.54382844123086, ""rightHipAngle"": 170.19245948745584, ""leftElbowAngle"": 117.96322372518034, ""rightKneeAngle"": 136.39007925253227, ""rightElbowAngle"": 114.88784429642176, ""leftShoulderAngle"": 22.0219477032158, ""rightShoulderAngle"": 18.10284992365095}"
